URL,Description,BrandName,Category,Individual_category,category_by_Gender,Ratings,Reviews,OriginalPrice,AGE
https://www.myntra.com/kurta-sets/vishudh/vishudh-women-navy-blue--pink-printed-kurta-with-palazzos/11938226/buy,vishudh women navy blue  pink printed kurta with palazzos,Vishudh,Indian Wear,kurta-sets,Women,3.9,918,4029,44
https://www.myntra.com/tops/roadster/roadster-women-white--black-solid-a-line-pure-cotton-top/11373682/buy,roadster women white  black solid a line pure cotton top,Roadster,Western,tops,Women,4.2,918,599,44
https://www.myntra.com/jeans/roadster/roadster-men-grey-slim-fit-mid-rise-clean-look-stretchable-jeans/9575361/buy,roadster men grey slim fit mid rise clean look stretchable jeans,Roadster,Bottom Wear,jeans,Men,3.8,917,1699,44
https://www.myntra.com/socks/mast--harbour/mast--harbour-men-pack-of-3-shoeliners/10986404/buy,mast  harbour men pack of 3 shoeliners,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,4.3,917,499,44
https://www.myntra.com/shirts/roadster/roadster-men-navy-blue--green-checked-pure-cotton-casual-sustainable-shirt/11896050/buy,roadster men navy blue  green checked pure cotton casual sustainable shirt,Roadster,Topwear,shirts,Men,4.4,917,1299,44
https://www.myntra.com/kurtas/anouk/anouk-women-red--black-checked-straight-kurta/8621731/buy,anouk women red  black checked straight kurta,Anouk,Indian Wear,kurtas,Women,4,917,1799,44
https://www.myntra.com/dresses/myshka/myshka-maroon--golden-ethnic-motifs-printed-cotton-maxi-dress/11629168/buy,myshka maroon  golden ethnic motifs printed cotton maxi dress,Myshka,Indian Wear,dresses,Women,4.1,917,2999,44
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-pure-cotton-t-shirts/17381478/buy,roadster women pack of 2 pure cotton t shirts,Roadster,Western,tshirts,Women,4.2,917,1198,44
https://www.myntra.com/tops/her-by-invictus/her-by-invictus-black-polka-dots-pleated-top/7645398/buy,her by invictus black polka dots pleated top,her by invictus,Western,tops,Women,4.3,917,1499,44
https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-mildly-distressed-stretchable-jeans/11274626/buy,roadster men blue skinny fit mid rise mildly distressed stretchable jeans,Roadster,Bottom Wear,jeans,Men,4,916,1799,44
https://www.myntra.com/kurtas/sangria/sangria-women-black--white-printed-straight-kurta/10560802/buy,sangria women black  white printed straight kurta,Sangria,Plus Size,kurtas,Women,4.1,916,1099,44
https://www.myntra.com/tshirts/dillinger/dillinger-women-teal-blue-printed-oversized-cotton-pure-cotton-t-shirt/12029628/buy,dillinger women teal blue printed oversized cotton pure cotton t shirt,DILLINGER,Western,tshirts,Women,4.4,916,1199,44
https://www.myntra.com/kurta-sets/varanga/varanga-women-pink--silver-toned-yoke-design-kurta-with-palazzos--dupatta/14046728/buy,varanga women pink  silver toned yoke design kurta with palazzos  dupatta,Varanga,Indian Wear,kurta-sets,Women,4,915,5999,44
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-pure-cotton-t-shirts/2025239/buy,roadster women pack of 2 pure cotton t shirts,Roadster,Western,tshirts,Women,4.3,915,999,44
https://www.myntra.com/jeans/wrogn/wrogn-men-blue-tapered-fit-mid-rise-clean-look-stretchable-cropped-jeans/10187343/buy,wrogn men blue tapered fit mid rise clean look stretchable cropped jeans,WROGN,Bottom Wear,jeans,Men,3.6,914,2799,44
https://www.myntra.com/trunk/one8-by-virat-kohli/one8-by-virat-kohli-pack-of-2-men-grey-melange--orange-solid-trunks-10512948-1-10513016-1/11217408/buy,one8 by virat kohli pack of 2 men grey melange  orange solid trunks 10512948 1 10513016 1,one8 by Virat Kohli,Inner Wear &  Sleep Wear,trunk,Men,4.2,914,498,44
https://www.myntra.com/shirts/moda-rapido/moda-rapido-men-mustard-floral-resort-wear-shirt/11158218/buy,moda rapido men mustard floral resort wear shirt,Moda Rapido,Topwear,shirts,Men,4.4,914,599,44
https://www.myntra.com/jeans/locomotive/locomotive-men-black-tapered-fit-mid-rise-clean-look-stretchable-jeans/7726426/buy,locomotive men black tapered fit mid rise clean look stretchable jeans,LOCOMOTIVE,Bottom Wear,jeans,Men,3.9,913,2499,44
https://www.myntra.com/trousers/highlander/highlander-men-navy-blue--grey-slim-fit-checked-regular-trousers/10144527/buy,highlander men navy blue  grey slim fit checked regular trousers,HIGHLANDER,Bottom Wear,trousers,Men,4.2,913,1599,44
https://www.myntra.com/shirts/roadster/roadster-men-navy-blue--red-striped-pure-cotton-sustainable-casual-shirt/10945090/buy,roadster men navy blue  red striped pure cotton sustainable casual shirt,Roadster,Topwear,shirts,Men,4.4,913,1999,44
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-navy-solid-round-neck-pure-cotton-t-shirt/2232130/buy,mast  harbour men navy solid round neck pure cotton t shirt,Mast & Harbour,Topwear,tshirts,Men,3.9,913,899,44
https://www.myntra.com/kurtas/vishudh/vishudh-women-peach-coloured-checked-straight-kurta/10074627/buy,vishudh women peach coloured checked straight kurta,Vishudh,Indian Wear,kurtas,Women,4.2,913,1499,44
https://www.myntra.com/shapewear/laceandme/laceandme-women-nude-coloured-solid-shaper-briefs-9813/12069880/buy,laceandme women nude coloured solid shaper briefs 9813,Laceandme,Lingerie & Sleep Wear,shapewear,Women,4,913,1199,44
https://www.myntra.com/bra/rosaline-by-zivame/rosaline-by-zivame-blue-solid-non-wired-non-padded-t-shirt-bra-zi1885coreablue0/11416434/buy,rosaline by zivame blue solid non wired non padded t shirt bra zi1885coreablue0,Rosaline by Zivame,Lingerie & Sleep Wear,bra,Women,4.2,913,445,44
https://www.myntra.com/tops/pluss/pluss-women-pastel-green-embroidered-peplum-top/8126453/buy,pluss women pastel green embroidered peplum top,plusS,Plus Size,tops,Women,3.9,913,1749,44
https://www.myntra.com/shorts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-red-rapid-dry-yoga-seamless-shorts/10106535/buy,hrx by hrithik roshan women red rapid dry yoga seamless shorts,HRX by Hrithik Roshan,Sports Wear,shorts,Women,4.2,913,1499,44
https://www.myntra.com/tights/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-navy-blue-skinny-fit-solid-rapid-dry-cropped-training-tights/7695782/buy,hrx by hrithik roshan women navy blue skinny fit solid rapid dry cropped training tights,HRX by Hrithik Roshan,Sports Wear,tights,Women,4.4,913,2299,44
https://www.myntra.com/jeans/roadster/roadster-women-navy-blue-super-skinny-fit-high-rise-clean-look-stretchable-jeans/12278628/buy,roadster women navy blue super skinny fit high rise clean look stretchable jeans,Roadster,Western,jeans,Women,4.3,913,1599,44
https://www.myntra.com/tops/dressberry/dressberry-navy-blue-self-striped-fitted-top/11271956/buy,dressberry navy blue self striped fitted top,DressBerry,Western,tops,Women,4.5,913,999,44
https://www.myntra.com/shirts/highlander/highlander-men-mustard-yellow-slim-fit-solid-cotton-casual-shirt/13957442/buy,highlander men mustard yellow slim fit solid cotton casual shirt,HIGHLANDER,Topwear,shirts,Men,4.2,912,1199,44
https://www.myntra.com/tops/bhama-couture/bhama-couture-blue--white-striped-a-line-pure-cotton-top/9717187/buy,bhama couture blue  white striped a line pure cotton top,Bhama Couture,Indian Wear,tops,Women,4.1,912,1799,44
https://www.myntra.com/bra/jockey/jockey-burgundy-solid-non-wired-lightly-padded-everyday-bra-1723-0105-btred/9314595/buy,jockey burgundy solid non wired lightly padded everyday bra 1723 0105 btred,Jockey,Lingerie & Sleep Wear,bra,Women,4.5,912,799,44
https://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-women-navy-blue-slim-fit-mid-rise-clean-look-stretchable-jeans/12876646/buy,tokyo talkies women navy blue slim fit mid rise clean look stretchable jeans,Tokyo Talkies,Western,jeans,Women,4.1,912,1699,44
https://www.myntra.com/tops/scorpius/scorpius-women-pack-of-2-black-solid-crop-tops/9339767/buy,scorpius women pack of 2 black solid crop tops,SCORPIUS,Western,tops,Women,4.1,912,1998,44
https://www.myntra.com/dresses/sassafras/sassafras-pink--orange-floral-printed-tiered-a-line-dress-with-puff-sleeves/13581108/buy,sassafras pink  orange floral printed tiered a line dress with puff sleeves,SASSAFRAS,Western,dresses,Women,4,912,2299,44
https://www.myntra.com/kurtas/taavi/taavi-men-indigo-hand-block-printed-straight-sustainable-kurta-with-roll-up-sleeves/9304671/buy,taavi men indigo hand block printed straight sustainable kurta with roll up sleeves,Taavi,Indian Wear,kurtas,Men,3.8,911,2099,44
https://www.myntra.com/tshirts/roadster/roadster-men-blue-striped-round-neck-pure-cotton-t-shirt/2337949/buy,roadster men blue striped round neck pure cotton t shirt,Roadster,Topwear,tshirts,Men,4.2,911,404,44
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-mustard-yellow-solid-t-shirts/17381350/buy,roadster women pack of 2 mustard yellow solid t shirts,Roadster,Western,tshirts,Women,4.3,911,1198,44
https://www.myntra.com/tops/dressberry/dressberry-women-navy-blue--orange-floral-print-top/11182738/buy,dressberry women navy blue  orange floral print top,DressBerry,Western,tops,Women,4.4,911,1299,44
https://www.myntra.com/tshirts/roadster/roadster-women-lavender--navy-printed-round-neck-t-shirt/12193758/buy,roadster women lavender  navy printed round neck t shirt,Roadster,Western,tshirts,Women,4.3,911,999,44
https://www.myntra.com/shirts/ether/ether-men-black-slim-fit-antimicrobial-cotton-stretch-shirt/1155795/buy,ether men black slim fit antimicrobial cotton stretch shirt,ether,Topwear,shirts,Men,4.2,910,1599,44
https://www.myntra.com/kurtas/sangria/sangria-women-blue-geometric-printed-straight-kurta/8349181/buy,sangria women blue geometric printed straight kurta,Sangria,Indian Wear,kurtas,Women,4.1,910,1299,44
https://www.myntra.com/lounge-pants/etc/etc-women-black-pure-cotton-solid-lounge-joggers/12820436/buy,etc women black pure cotton solid lounge joggers,ETC,Lingerie & Sleep Wear,lounge-pants,Women,4.2,910,1099,44
https://www.myntra.com/bra/enamor/enamor-light-pink-non-wired-non-padded-full-coverage-everyday-tshirt-bra-a027-/11818414/buy,enamor light pink non wired non padded full coverage everyday tshirt bra a027 ,Enamor,Lingerie & Sleep Wear,bra,Women,4.4,910,729,44
https://www.myntra.com/tops/veni-vidi-vici/veni-vidi-vici-white-ruffled-bardot-top/7477729/buy,veni vidi vici white ruffled bardot top,Veni Vidi Vici,Western,tops,Women,4.1,910,1170,44
https://www.myntra.com/kurtas/anouk/anouk-men-maroon--beige-printed-straight-short-kurta/10307987/buy,anouk men maroon  beige printed straight short kurta,Anouk,Indian Wear,kurtas,Men,4.2,909,1499,44
https://www.myntra.com/shirts/wrogn/wrogn-men-rust-orange-checked-slim-casual-shirt/1427701/buy,wrogn men rust orange checked slim casual shirt,WROGN,Topwear,shirts,Men,4.1,909,2299,44
https://www.myntra.com/jackets/roadster/the-roadster-lifestyle-co-men-blue-solid-denim-jacket/10617850/buy,the roadster lifestyle co men blue solid denim jacket,Roadster,Topwear,jackets,Men,4.3,909,2999,44
https://www.myntra.com/kurtas/sangria/sangria-women-black-printed-straight-kurta/8420231/buy,sangria women black printed straight kurta,Sangria,Plus Size,kurtas,Women,4.5,909,1299,44
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-solid-tshirts/17523394/buy,mast  harbour women pack of 2 solid tshirts,Mast & Harbour,Western,tshirts,Women,4.4,909,1398,44
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-pure-cotton-t-shirts/17384216/buy,roadster women pack of 2 pure cotton t shirts,Roadster,Western,tshirts,Women,4.1,909,1398,44
https://www.myntra.com/sweatshirts/roadster/the-roadster-lifestyle-co-women-green-solid-sweatshirt/9478295/buy,the roadster lifestyle co women green solid sweatshirt,Roadster,Western,sweatshirts,Women,3.9,909,1599,44
https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-grey-printed-fit-and-flare-dress/4924933/buy,tokyo talkies women grey printed fit and flare dress,Tokyo Talkies,Western,dresses,Women,3.9,909,2149,44
https://www.myntra.com/tshirts/maniac/maniac-men-white-striped-scoop-neck-pure-cotton-t-shirt/9200817/buy,maniac men white striped scoop neck pure cotton t shirt,Maniac,Topwear,tshirts,Men,4,908,779,44
https://www.myntra.com/dresses/ahalyaa/ahalyaa-green-ethnic-motifs-printed-maxi-dress/7193789/buy,ahalyaa green ethnic motifs printed maxi dress,Ahalyaa,Indian Wear,dresses,Women,3.6,908,2455,44
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-pure-cotton-t-shirts/17381480/buy,roadster women pack of 2 pure cotton t shirts,Roadster,Western,tshirts,Women,4.1,908,1198,44
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-printed-cotton-t-shirt/17385104/buy,roadster women pack of 2 printed cotton t shirt,Roadster,Western,tshirts,Women,4.4,908,1398,44
https://www.myntra.com/jeans/roadster/the-roadster-lifestyle-co-men-blue-slim-fit-mid-rise-clean-look-stretchable-jeans/10930336/buy,the roadster lifestyle co men blue slim fit mid rise clean look stretchable jeans,Roadster,Bottom Wear,jeans,Men,3.8,907,1699,44
https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-pack-of-2-grey--white-t-shirt/16323384/buy,hrx by hrithik roshan men pack of 2 grey  white t shirt,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,4.2,907,2298,44
https://www.myntra.com/shirts/highlander/highlander-men-white--olive-green-slim-fit-printed-casual-shirt/11889116/buy,highlander men white  olive green slim fit printed casual shirt,HIGHLANDER,Topwear,shirts,Men,4.3,907,1099,44
https://www.myntra.com/tshirts/roadster/roadster-men-white--navy-striped-round-neck-pure-cotton-t-shirt/2297744/buy,roadster men white  navy striped round neck pure cotton t shirt,Roadster,Topwear,tshirts,Men,3.9,907,699,44
https://www.myntra.com/palazzos/juniper/juniper-women-maroon--gold-coloured-printed-flared-palazzos/11893114/buy,juniper women maroon  gold coloured printed flared palazzos,Juniper,Indian Wear,palazzos,Women,4.4,907,1699,44
https://www.myntra.com/kurta-sets/sangria/sangria-women-teal-green--golden-zari-embroidered-angrakha-kurta-palazzo-dupatta-set/12104526/buy,sangria women teal green  golden zari embroidered angrakha kurta palazzo dupatta set,Sangria,Indian Wear,kurta-sets,Women,4.1,907,4899,44
https://www.myntra.com/bra/floret/floret-pack-of-3-full-coverage-bras/851425/buy,floret pack of 3 full coverage bras,Floret,Lingerie & Sleep Wear,bra,Women,3.9,907,717,44
https://www.myntra.com/track-pants/tokyo-talkies/tokyo-talkies-women-maroon-solid-port-royale-casual-straight-fit-track-pants/14154064/buy,tokyo talkies women maroon solid port royale casual straight fit track pants,Tokyo Talkies,Western,track-pants,Women,4.4,907,1149,44
https://www.myntra.com/tshirts/maniac/maniac-men-yellow--navy-blue-printed-round-neck-pure-cotton-t-shirt/9256769/buy,maniac men yellow  navy blue printed round neck pure cotton t shirt,Maniac,Topwear,tshirts,Men,4,906,1099,44
https://www.myntra.com/tshirts/wrogn/wrogn-white-printed-pure-cotton-t-shirt/1421972/buy,wrogn white printed pure cotton t shirt,WROGN,Topwear,tshirts,Men,4.3,906,899,44
https://www.myntra.com/kurtas/sangria/sangria-women-green--orange-ethnic-print-straight-kurta/13437256/buy,sangria women green  orange ethnic print straight kurta,Sangria,Indian Wear,kurtas,Women,4.1,906,1499,44
https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-pack-of-2-t-shirts/16324074/buy,hrx by hrithik roshan men pack of 2 t shirts,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,4.3,905,2698,44
https://www.myntra.com/shirts/roadster/roadster-men-black--grey-slim-fit-checked-sustainable-casual-shirt/2116963/buy,roadster men black  grey slim fit checked sustainable casual shirt,Roadster,Topwear,shirts,Men,4.1,905,1599,44
https://www.myntra.com/tshirts/roadster/roadster-men-green-melange-solid-v-neck-t-shirt/1996729/buy,roadster men green melange solid v neck t shirt,Roadster,Topwear,tshirts,Men,4.2,905,599,44
https://www.myntra.com/jeans/herenow/herenow-women-blue-bootcut-high-rise-clean-look-stretchable-cropped-jeans/9072729/buy,herenow women blue bootcut high rise clean look stretchable cropped jeans,HERE&NOW,Plus Size,jeans,Women,4.2,905,2099,44
https://www.myntra.com/dresses/pluss/pluss-blue-striped-fit-and-flare-dress/7753715/buy,pluss blue striped fit and flare dress,plusS,Plus Size,dresses,Women,4.2,905,2699,44
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-t-shirts/17524574/buy,mast  harbour women pack of 2 t shirts,Mast & Harbour,Western,tshirts,Women,4.1,905,1548,44
https://www.myntra.com/tshirts/sassafras/sassafras-women-fluorescent-green-blessed-print-round-neck-t-shirt/12737822/buy,sassafras women fluorescent green blessed print round neck t shirt,SASSAFRAS,Western,tshirts,Women,4.5,905,899,44
https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-acid-wash-clean-look-stretchable-jeans/11274476/buy,roadster men blue skinny fit mid rise acid wash clean look stretchable jeans,Roadster,Bottom Wear,jeans,Men,3.8,904,1999,44
https://www.myntra.com/shirts/roadster/roadster-men-blue-pure-cotton-washed-denim-sustainable-shirt/1376192/buy,roadster men blue pure cotton washed denim sustainable shirt,Roadster,Topwear,shirts,Men,4.1,904,1799,44
https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-rust-red-floral-printed-dress/10088851/buy,tokyo talkies women rust red floral printed dress,Tokyo Talkies,Western,dresses,Women,4.2,904,1399,44
https://www.myntra.com/tops/her-by-invictus/her-by-invictus-teal-blue--black-conversational-pleated-top/10821238/buy,her by invictus teal blue  black conversational pleated top,her by invictus,Western,tops,Women,3.8,904,1399,44
https://www.myntra.com/dresses/sassafras/sassafras-sea-green--red-floral-print-a-line-dress/1774662/buy,sassafras sea green  red floral print a line dress,SASSAFRAS,Western,dresses,Women,4.4,904,1399,44
https://www.myntra.com/tshirts/roadster/-roadster-women-pack-of-2-cotton-t-shirts/17382688/buy, roadster women pack of 2 cotton t shirts,Roadster,Western,tshirts,Women,4.2,904,1598,44
https://www.myntra.com/shirts/highlander/highlander-men-black-slim-fit-casual-shirt/12027774/buy,highlander men black slim fit casual shirt,HIGHLANDER,Topwear,shirts,Men,4.4,903,1199,44
https://www.myntra.com/tops/pluss/pluss-women-blue-printed-peplum-top/8715089/buy,pluss women blue printed peplum top,plusS,Plus Size,tops,Women,4.3,903,1799,44
https://www.myntra.com/dresses/pluss/pluss-women-red-embroidered-fit--flare-dress/9657035/buy,pluss women red embroidered fit  flare dress,plusS,Plus Size,dresses,Women,4.1,903,2041,44
https://www.myntra.com/shorts/dressberry/dressberry-women-stylish-black-solid-fringed-shorts/11264142/buy,dressberry women stylish black solid fringed shorts,DressBerry,Western,shorts,Women,4.2,903,1399,44
https://www.myntra.com/dresses/street-9/street-9-navy-blue-one-shoulder-fit--flare-dress/7287282/buy,street 9 navy blue one shoulder fit  flare dress,STREET 9,Western,dresses,Women,4.3,903,1499,44
https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-rose-lace-shirt-dress/10981590/buy,tokyo talkies women rose lace shirt dress,Tokyo Talkies,Western,dresses,Women,4.3,903,1799,44
https://www.myntra.com/tops/scorpius/scorpius-women-pack-of-2-solid-crop-pure-cotton-tops/9340383/buy,scorpius women pack of 2 solid crop pure cotton tops,SCORPIUS,Western,tops,Women,4.1,903,1998,44
https://www.myntra.com/jeans/kotty/kotty-women-black-boyfriend-fit-high-rise-clean-look-jeans/12161178/buy,kotty women black boyfriend fit high rise clean look jeans,Kotty,Western,jeans,Women,4.1,903,1999,44
https://www.myntra.com/dresses/sassafras/sassafras-cream-coloured--pink-floral-printed-maxi-dress/11364356/buy,sassafras cream coloured  pink floral printed maxi dress,SASSAFRAS,Western,dresses,Women,4.2,903,2499,44
https://www.myntra.com/trousers/roadster/roadster-men-olive-green-slim-fit-printed-joggers/2145329/buy,roadster men olive green slim fit printed joggers,Roadster,Bottom Wear,trousers,Men,4.1,902,2299,44
https://www.myntra.com/jeans/roadster/roadster-men-black-skinny-fit-mid-rise-clean-look-stretchable-lycra-fiber-jeans/9716723/buy,roadster men black skinny fit mid rise clean look stretchable lycra fiber jeans,Roadster,Bottom Wear,jeans,Men,4,902,1899,44
https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-clean-look-stretchable-jeans/11274708/buy,roadster men blue skinny fit mid rise clean look stretchable jeans,Roadster,Bottom Wear,jeans,Men,3.9,902,1799,44
https://www.myntra.com/sweatshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black-solid-sweatshirt/1960337/buy,hrx by hrithik roshan men black solid sweatshirt,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Men,4.4,902,2799,44
https://www.myntra.com/sweatshirts/campus-sutra/campus-sutra-men-navy-blue-solid-hooded-sweatshirt/10381405/buy,campus sutra men navy blue solid hooded sweatshirt,Campus Sutra,Topwear,sweatshirts,Men,4,902,1699,44
https://www.myntra.com/tops/her-by-invictus/her-by-invictus-white-semi-sheer-top/6939221/buy,her by invictus white semi sheer top,her by invictus,Western,tops,Women,4.1,902,1799,44
https://www.myntra.com/tops/tokyo-talkies/tokyo-talkies-women-black--white-striped-top/12009576/buy,tokyo talkies women black  white striped top,Tokyo Talkies,Western,tops,Women,4.3,902,799,44
https://www.myntra.com/tshirts/kook-n-keech/kook-n-keech-women-white-graphic-printed-cotton-pure-cotton-t-shirt/12104196/buy,kook n keech women white graphic printed cotton pure cotton t shirt,Kook N Keech,Western,tshirts,Women,4.5,902,1199,44
https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black-solid-regular-fit-rapid-dry-cricket-track-pants/11640816/buy,hrx by hrithik roshan men black solid regular fit rapid dry cricket track pants,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,4.1,901,1399,44
https://www.myntra.com/tshirts/herenow/herenow-men-grey--white-dyed-round-neck-pure-cotton-t-shirt/9376103/buy,herenow men grey  white dyed round neck pure cotton t shirt,HERE&NOW,Topwear,tshirts,Men,4.3,901,899,44
https://www.myntra.com/sarees/tikhi-imli/tikhi-imli-black--red-polycotton-printed-saree/10381759/buy,tikhi imli black  red polycotton printed saree,Tikhi Imli,Indian Wear,sarees,Women,4.2,901,1998,44
https://www.myntra.com/dresses/dressberry/dressberry-women-deep-navy-blue-romantic-florals-dress/10440496/buy,dressberry women deep navy blue romantic florals dress,DressBerry,Western,dresses,Women,4.3,901,1899,44
https://www.myntra.com/jeans/roadster/roadster-men-blue-premium-mildly-distressed-acid-wash-skinny-fit-stretchable-lycra-fiber-jeans/9114357/buy,roadster men blue premium mildly distressed acid wash skinny fit stretchable lycra fiber jeans,Roadster,Bottom Wear,jeans,Men,3.5,900,2699,44
https://www.myntra.com/kurtas/see-designs/see-designs-men-blue--beige-printed-straight-kurta/11312646/buy,see designs men blue  beige printed straight kurta,See Designs,Indian Wear,kurtas,Men,4.1,900,2199,44
https://www.myntra.com/tshirts/kook-n-keech-marvel/kook-n-keech-marvel-men-black--white-printed-round-neck-pure-cotton-t-shirt/8972475/buy,kook n keech marvel men black  white printed round neck pure cotton t shirt,Kook N Keech Marvel,Topwear,tshirts,Men,4.2,900,799,44
https://www.myntra.com/tshirts/veirdo/veirdo-men-black-printed-round-neck-pure-cotton-t-shirt/12915204/buy,veirdo men black printed round neck pure cotton t shirt,VEIRDO,Topwear,tshirts,Men,4.6,900,999,44
https://www.myntra.com/kurtas/vishudh/vishudh-women-turquoise-blue-printed-straight-kurta/10649248/buy,vishudh women turquoise blue printed straight kurta,Vishudh,Indian Wear,kurtas,Women,4.1,900,1449,44
https://www.myntra.com/tops/roadster/roadster-black-self-design-sustainable-top/11021016/buy,roadster black self design sustainable top,Roadster,Western,tops,Women,4.4,900,1499,44
https://www.myntra.com/jeans/roadster/roadster-women-navy-blue-skinny-fit-mid-rise-high-rise-clean-look-jeans/11118422/buy,roadster women navy blue skinny fit mid rise high rise clean look jeans,Roadster,Western,jeans,Women,4.1,900,1599,44
https://www.myntra.com/jeans/mast--harbour/mast--harbour-men-white-slim-fit-mid-rise-clean-look-stretchable-jeans/2485350/buy,mast  harbour men white slim fit mid rise clean look stretchable jeans,Mast & Harbour,Bottom Wear,jeans,Men,3.6,899,2299,44
https://www.myntra.com/trousers/invictus/invictus-navy-slim-fit-formal-trousers/1199569/buy,invictus navy slim fit formal trousers,INVICTUS,Bottom Wear,trousers,Men,4.2,899,1799,44
https://www.myntra.com/socks/mast--harbour/mast--harbour-men-set-of-3-ankle-length-socks/1575063/buy,mast  harbour men set of 3 ankle length socks,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,4.4,899,549,44
https://www.myntra.com/kurtas/indo-era/indo-era-women-burgundy--golden-ethnic-motifs-yoke-design-kurta/15098616/buy,indo era women burgundy  golden ethnic motifs yoke design kurta,Indo Era,Indian Wear,kurtas,Women,3.9,899,2699,44
https://www.myntra.com/tshirts/herenow/herenow-love-is-in-the-air-boxy-t-shirt/8813173/buy,herenow love is in the air boxy t shirt,HERE&NOW,Plus Size,tshirts,Women,4.1,899,949,44
https://www.myntra.com/tops/veni-vidi-vici/veni-vidi-vici-black-self-design-crop-top/1617114/buy,veni vidi vici black self design crop top,Veni Vidi Vici,Western,tops,Women,4,899,1290,44
https://www.myntra.com/trousers/sassafras/sassafras-women-black-smart-high-rise-graduated-flare-trousers/14994900/buy,sassafras women black smart high rise graduated flare trousers,SASSAFRAS,Western,trousers,Women,4.5,899,1699,44
https://www.myntra.com/sarees/ishin/ishin-navy-poly-georgette-printed-saree/1566011/buy,ishin navy poly georgette printed saree,Ishin,Indian Wear,sarees,Women,3.4,898,1119,44
https://www.myntra.com/kurta-sets/vishudh/vishudh-women-maroon-ethnic-motifs-printed-regular-pure-cotton-kurta-with-trousers/10089243/buy,vishudh women maroon ethnic motifs printed regular pure cotton kurta with trousers,Vishudh,Indian Wear,kurta-sets,Women,3.9,898,2249,44
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17524634/buy,mast  harbour women pack of 2 cotton t shirts,Mast & Harbour,Western,tshirts,Women,4.2,898,1598,44
https://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-women-black-super-skinny-fit-mid-rise-clean-look-stretchable-jeans/8083185/buy,tokyo talkies women black super skinny fit mid rise clean look stretchable jeans,Tokyo Talkies,Western,jeans,Women,3.9,898,1899,44
https://www.myntra.com/jeans/roadster/roadster-men-black-slim-fit-mid-rise-clean-look-stretchable-jeans/10064533/buy,roadster men black slim fit mid rise clean look stretchable jeans,Roadster,Bottom Wear,jeans,Men,3.9,897,1799,44
https://www.myntra.com/leggings/twin-birds/twin-birds-women-black-solid-plus-ankle-length-leggings/11902186/buy,twin birds women black solid plus ankle length leggings,TWIN BIRDS,Western,leggings,Women,4.5,897,549,44
https://www.myntra.com/socks/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-ankle-length-pack-of-3-socks/2510307/buy,hrx by hrithik roshan men ankle length pack of 3 socks,HRX by Hrithik Roshan,Inner Wear &  Sleep Wear,socks,Men,4.3,896,399,44
https://www.myntra.com/kurtas/herenow/herenow-women-beige--maroon-printed-straight-kurta/12520604/buy,herenow women beige  maroon printed straight kurta,HERE&NOW,Indian Wear,kurtas,Women,4.3,896,1349,44
https://www.myntra.com/kurtas/varanga/varanga-women-lime-green-striped-kurta/14489508/buy,varanga women lime green striped kurta,Varanga,Indian Wear,kurtas,Women,4.1,896,2799,44
https://www.myntra.com/track-pants/tokyo-talkies/tokyo-talkies-women-lavender-solid-regular-fit-track-pants/14062984/buy,tokyo talkies women lavender solid regular fit track pants,Tokyo Talkies,Western,track-pants,Women,4.3,896,1149,44
